o_n,o_d,a_n,a_d,period
45957,10655,37343,9952,203992
33609,35183,60033,68339,122629
22798,41263,4112,10069,7835
2551,2215,1744,1049,3217
32376,53393,14927,40346,33516
8878,7559,319,310,739
1233,82,20725,56046,1154374
17606,66899,26909,8639,9355
3199,13155,48313,34116,20045
841,651,41519,38460,103321
7985,7392,5741,59438,70408
18875,5962,17573,72523,285234
9831,35087,32874,27193,16830
29962,15973,34210,53843,165169
11239,44068,3728,48447,13306
488,385,40287,8101,61334
6729,71,13445,16797,2866175
967,4221,82963,15590,22578
2004,21389,93033,69947,15270
78618,44275,3871,69739,130707
1770,1261,87681,33446,170020
25636,41091,42085,5998,29999
24249,16903,30933,29780,87099
14674,7691,1679,8912,20207
10367,2220,22451,11404,158097
17183,35231,47503,74166,59341
41699,19993,82309,75088,328280
77575,778,7281,18821,2602651
12043,11400,11182,17147,29927
9871,21600,99438,61525,73559
35585,31157,62587,21228,95726
21842,26765,7463,3418,8880
57169,13078,307,38109,167932
9739,24323,87737,93566,72595
22069,28459,3212,31,2515
13917,1963,12283,23940,256809
16869,12488,12977,22201,47519
953,817,6616,7889,16920
78778,48947,85423,49330,216879
25950,2173,16549,57102,879541
10405,33844,90491,81399,52846
37543,32629,21286,81063,117763
93527,67967,52440,52711,144694
62163,60976,2114,49311,52426
21047,15648,60169,70579,175859
4586,8609,4001,9333,7103
91303,53568,33745,47944,139234
39412,88219,33181,26707,26755
12711,8248,43237,23597,102998
61157,58451,88969,89133,186347
9892,82253,409,16303,2010
76505,63399,8615,48689,69150
1009,663,63214,25087,134383
20585,10612,76360,22289,191357
1181,1160,39341,66344,107599
41831,16747,3967,49044,132412
2073,28657,35935,36771,5259
18926,12009,54959,17809,114681
49,26,68788,86041,291793
45343,28643,131,496,993
7666,95559,11043,5527,1329
81394,43475,58971,30205,166955
34206,19625,13201,28189,72142
3460,39351,4063,15826,1749
43351,38396,79495,4252,94554
74067,43096,22393,42414,111380
28115,12919,48174,5927,117737
66305,57977,22543,83104,120823
47003,32244,99148,90651,276675
26891,23906,13028,82953,107965
33201,24116,89728,22485,154486
3433,8386,27984,6673,14187
6373,13075,35441,4505,19470
16573,96443,10751,54087,11142
10822,19461,53563,70012,68718
28089,14165,98443,13821,222618
23904,23147,66229,4565,73109
37673,88589,88131,71218,67764
41570,58431,14949,94147,77615
60125,42396,66446,81719,210124
44080,28767,25,1647,2562
32681,29413,8499,47125,61804
28681,37028,1103,488,1232
43137,39869,37685,46573,91164
25073,20920,78567,4208,99207
47501,26803,67774,99137,295804
9227,17793,9068,48337,29769
22787,170,77677,76956,20727189
60747,45515,22949,36261,79026
31351,45465,30109,49803,55105
63856,80073,27934,27157,43933
65938,12173,16151,5586,117743
832,311,2996,27663,82021
22589,9278,38383,2193,98790
9526,1933,33375,49894,410358
19054,20505,8727,11708,18989
71830,39907,58963,34882,168915
14952,16117,57375,856,54022
89567,50123,40277,52378,165569
78169,18086,97464,93983,827448
18493,10115,20814,40921,112868
8497,16030,19334,3637,12176
64577,14377,5194,1955,32111
3539,1851,59419,67923,243470
19346,46693,7708,47845,23017
11148,49907,95432,81111,39436
977,6673,31259,9682,5994
335,167,59423,39877,199194
74513,95093,63973,51907,90801
14344,9217,85187,37633,191139
43744,42575,32501,18602,52506
27685,17743,91993,44102,212353
48061,77504,25324,39175,39996
52085,36108,22559,72021,136429
26677,21501,499,9254,12101
34857,32959,96565,58392,163880
25130,17581,29559,32867,89231
4679,9180,98637,19043,59981
23031,13555,93999,92081,316164
58211,42079,6942,5221,16826
67757,16785,2523,9353,47940
8069,83641,11260,3143,1390
4843,91447,46627,2075,2579
34781,81905,79828,88833,71622
24155,18413,40511,30880,93654
44389,33997,10264,7749,23519
36600,5327,47389,48608,659562
15557,5535,46106,38381,237464
57335,64996,85991,74788,141828
11313,6076,48254,30093,145875
58801,53293,10623,18770,32430
62306,33593,76639,11388,163266
48570,21449,78569,79949,358954
38464,20219,56764,75273,251184
31555,73497,77961,13531,39281
4871,25763,18461,5725,4573
89490,55279,55249,35448,146828
11756,6579,44155,36114,143433
4513,3400,9290,15513,32923
95298,25063,16485,6661,88009
94670,21301,32704,34557,298934
50610,42491,22684,40313,75034
4495,63492,24491,19352,3104
4762,9317,36227,98772,68999
8059,30769,5294,58909,16816
24376,6495,11771,6741,69477
26394,67579,88699,78692,65377
50113,31161,491,1670,3475
3303,1978,94557,20912,192818
57003,13823,48084,20611,283283
37840,28729,21836,32073,71005
65120,35721,5722,33481,71468
5630,3067,12598,23383,66049
4399,2962,20663,5878,39417
10449,7724,66619,33909,135993
11414,2225,74155,66818,723175
77009,46289,19559,29527,81662
22439,53980,49809,22450,30038
3679,79409,73207,8312,3777
1672,1065,16255,2317,29157
61159,83953,19681,794,14916
76877,44018,64100,66179,227531
74372,80723,10719,62620,67569
25203,16345,45989,42267,136086
993,988,19769,219,20090
101,55,48733,28968,142687
25570,10009,17278,10301,70456
20856,12647,67170,61541,212256
3401,32439,14489,46595,6405
2047,11627,98914,91955,33604
75278,21369,8791,4205,45782
34051,87864,13311,11210,9503
83411,40000,4700,3331,16747
1679,158,38467,23625,659826
2181,49625,48473,51836,4409
84115,39141,51,4030,8770
32291,6138,6415,18582,131505
23807,16362,27355,7127,50172
437,1945,43047,6598,11154
2281,27160,84593,53066,11561
28787,43925,485,32668,21727
4973,2620,79481,86215,314506
13994,11235,75767,26542,127433
80789,72800,11615,7512,21226
10381,5555,7279,8035,28618
16879,15896,3337,1882,5542
81857,99068,14740,14621,24260
50764,79245,3446,3997,4768
46969,30976,10193,12424,34294
7733,4407,1145,46061,82833
92728,21859,72437,65386,584658
1766,1353,71374,3879,98224
367,426,14356,74831,76835
17112,31271,54427,65270,65500
66337,7741,7975,58337,568265
23835,20819,2992,1035,4610
12651,10849,74509,90256,192132
1871,1342,26672,7981,48313
2798,9383,46387,49263,28523
77719,64688,90665,86908,213344
58397,78884,5490,36709,31240
53948,67517,18037,4503,18011
35965,21291,22375,17841,67934
19561,3010,23856,17053,265854
89597,47770,48631,16199,121594
8489,8455,2867,37132,40160
34833,33112,13843,11753,26926
18442,37993,4504,82607,42284
36673,34339,748,533,1368
11653,35099,460,139,199
12639,84637,74828,3265,11662
23582,77627,24778,43475,20735
14727,10316,13126,42341,79184
36728,25841,46773,70649,166892
35302,31775,31333,26055,63758
19391,26510,68515,74072,104296
36069,21244,1163,16520,30023
94769,49650,80471,5463,164026
8585,7127,2611,953,4293
10489,5286,89560,94321,364874
11824,18133,31797,27991,38986
36433,13102,61286,55363,324369
278,23503,72582,92387,1951
7672,8571,11360,47711,52875
19685,70901,49245,42781,25550
5859,353,43028,11457,904328
17909,26819,60601,84742,97056
6054,3247,88807,27089,216087
12800,8843,11853,9545,30973
89,71,22102,93485,144891
24176,82385,64913,98761,48030
90851,97477,57557,96762,143829
44420,99539,18698,54273,32564
82091,26257,3769,72717,239129
21685,16314,62659,95516,210250
40984,21599,3009,2851,11119
127,69,92466,43399,250071
44663,23346,47798,36597,161455
16435,10712,30565,31177,94728
36963,12418,6810,1177,23774
54206,49691,26799,39224,72021
70405,38219,98290,7593,195052
5580,6703,93944,57797,126318
46231,59102,78058,35509,88834
43317,24517,60189,23168,147276
29284,86001,15668,14725,10349
5179,34324,91570,203,13847
674,4375,4079,44897,7545
1489,5882,19,386,102
11239,36684,21877,24289,14144
6243,950,24507,3433,183610
61039,42255,14866,14611,42581
40007,69774,6280,8077,8232
87847,42802,27453,23363,104295
87917,32208,29865,21944,141421
23667,2908,70761,19646,735785
80007,41480,3971,9912,26778
14257,47007,12215,45953,17642
6508,98011,1153,46441,3160
57535,73591,20547,46973,52789
56295,87352,3134,46873,32227
48281,30445,2213,5733,12601
33185,87893,38002,68283,40130
11802,30803,2864,5855,3341
84511,31887,15521,18677,90636
33669,27779,51112,81759,161044
70607,41228,18107,24254,72548
37011,10163,93039,34954,466117
64,2483,29126,12489,1072
16951,30675,1843,53734,30712
58477,40822,65260,48613,163122
60992,2143,1164,6421,215877
12371,34336,18983,51527,25404
61135,36039,99955,20609,204520
17864,3819,77729,15404,435645
16523,10473,2051,1983,6364
13382,27105,74276,24231,48634
7011,6670,21859,85957,113328
27237,90949,1344,3307,1393
47041,42396,9297,3496,14195
1445,14349,14908,39363,5466
24599,15343,32935,24263,91704
59909,76662,38641,36726,58897
36872,61087,91398,80353,103668
33239,25226,64598,49701,150606
99741,82750,21579,67085,106869
5177,4762,22448,15647,41415
76347,41516,98791,93092,352869
63133,31947,59513,904,119395
3370,1513,24421,41088,145912
25732,25433,1479,82832,85302
